koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,status
4.915385452,0,0.484,2.7757,225.5,0.014007,1.37812,1.46,0.057,87.7,1042,279.43,12.07,5772,4.487,0.1,0.956,1.022,CONFIRMED
87.455958,0,1.262,18.257,1604.9,0.304131,0.00431,70.11,0.46,83.98,728,66.26,12.03,7700,4.018,-0.14,2.111,1.692,FALSE POSITIVE
0.805259257,0,1.245,1.42246,1384.3,0.287836,0.20168,63.55,0.0183,49.2,2723,12990.09,1.905,5872,3.926,0.2,2.022,1.256,FALSE POSITIVE
9.76785911,0,0.916,2.1649,585.4,0.027327,0.8225,2.54,0.0852,86.73,749,74.48,16.07,5371,4.513,0,0.852,0.864,CONFIRMED
40.80957343,0,0.949,3.158,436.1,0.024227,0.63026,3.44,0.2489,88.57,623,35.68,38.1,6183,4.301,0.26,1.3,1.241,CANDIDATE
22.08551599,0,0.656,2.1727,3157.4,0.054067,10.19643,3.34,0.13,89.41,352,3.63,64.1,3828,4.712,0.3,0.565,0.6,CONFIRMED
1.151166776,0,0.029,1.0907,578.4,0.021882,8.03646,1.28,0.0177,89.8,957,199.25,8.257,3951,4.73,-0.16,0.535,0.561,CONFIRMED
4.693305543,0,0.23,5.17249,14523,0.111211,0.37183,17.85,0.06,88.26,1389,881.73,7.565,6365,4.22,0.2,1.47,1.312,FALSE POSITIVE
3.246732048,0,0.475,3.0535,6998.2,0.077925,0.88211,12.4,0.0442,86.55,1459,1072.7,7.89,5763,4.15,0.26,1.457,1.093,CONFIRMED
8.3606759,0,0.259,6.287,194.8,0.012745,0.26798,1.49,0.0802,88.51,929,176.04,9.97,5771,4.374,0.06,1.068,0.984,FALSE POSITIVE
62.1385979,0,0.699,4.2938,886.3,0.029043,2.85005,5.14,0.301,89.52,524,17.88,83.5,5123,3.992,0.2,1.621,0.941,CONFIRMED
17.1181036,0,0.4346,1.29,167.7,0.012008,51.29749,1.22,0.1314,89.95,654,43.25,92.6,5576,4.515,0.3,0.929,1.031,CANDIDATE
8.29482811,0,0.932,2.7437,559.5,0.026936,0.27546,2.76,0.0793,84.66,876,139.38,10.01,5773,4.478,-0.04,0.939,0.967,CANDIDATE
26.635216,0,1.242,5.949,1492.8,0.287022,0.04213,27.64,0.1627,83.88,536,19.45,11.65,5215,4.455,0.04,0.882,0.808,FALSE POSITIVE
17.84850835,0,0.849,5.8919,391.2,0.020563,0.13439,3.29,0.1385,86.29,888,146.82,13.13,6188,4.152,-0.08,1.465,1.111,CONFIRMED
26.1363443,0,0.187,6.613,362.2,0.01751,0.7631,2.8,0.1786,89.65,782,88.29,30.2,6188,4.152,-0.08,1.465,1.111,CONFIRMED
11.1895709,0,0.541,5.3,143.3,0.011323,0.39737,1.81,0.1015,87.76,1037,273.37,13.8,6188,4.152,-0.08,1.465,1.111,CONFIRMED
2.757977384,0,0.875,2.1489,211,0.015478,0.33589,1.69,0.0384,80.18,1332,744.97,5.13,5919,4.435,-0.08,1,0.994,CONFIRMED
18.692860599,0,0.116,3.88584,51256,0.205493,4.64322,14.81,0.124,89.85,528,18.4,44.1,5190,4.66,-0.52,0.66,0.732,FALSE POSITIVE
14.80075082,0,0.367,5.762,501.4,0.020773,0.5652,17.38,0.1633,88.88,1912,3158.09,18.71,6327,3.092,0.56,7.663,2.646,CONFIRMED
3.126861192,0,0.603,1.1926,794.6,0.026786,8.96358,5.12,0.0414,87.93,1391,886.72,16.67,4854,3.939,0.56,1.749,0.97,CONFIRMED
87.24250316,0,0.884,4.1206,17860,0.152059,4.2404,15.86,0.3921,89.58,390,5.49,119.49,5671,4.501,0.28,0.955,1.054,FALSE POSITIVE
10.240611361,0,0.786,0.9617,2958,0.055757,34.01455,3.9,0.079,89.21,656,43.85,57.3,5227,4.623,-0.94,0.64,0.628,CANDIDATE
16.87725775,0,0.516,3.7917,818.4,0.026718,1.82851,2.54,0.1245,89.02,642,40.09,30.2,5497,4.512,0,0.872,0.901,CONFIRMED
12.05705659,0,0.548,2.3462,523.9,0.021488,5.05088,1.96,0.0984,89.07,689,53.26,33.9,5365,4.537,0,0.834,0.873,CONFIRMED
28.26727385,0,0.01,4.5839,1160.2,0.030268,2.70715,2.93,0.1701,89.99,517,16.84,48.54,5132,4.457,0.16,0.886,0.82,CONFIRMED
3.770590654,0,0.24,2.029,314.4,0.016172,3.67551,2.13,0.0474,89.02,1272,619.65,14.03,5714,4.274,0.14,1.208,0.999,CONFIRMED
2.7073064,0,0.007,3.4378,69.5,0.007624,0.5829,1.36,0.0397,89.93,1709,2012.12,6.09,6045,4.069,0.02,1.629,1.133,CONFIRMED
23.11707222,0,0.807,3.9948,2407.5,0.050285,0.93218,4.37,0.1437,88.45,548,21.26,29.8,5275,4.505,-0.3,0.796,0.739,CANDIDATE
4.77502117,0,0.518,1.7087,451.4,0.019883,5.48899,1.73,0.0502,88.42,926,174.23,18.77,5275,4.505,-0.3,0.796,0.739,CANDIDATE
66.4159789,0,0.371,7.061,2053.2,0.041515,1.46712,3.44,0.3033,89.7,376,4.71,69.9,5383,4.603,-0.22,0.759,0.851,CONFIRMED
8.0103929,0,0.045,4.2713,294.1,0.015473,0.90734,1.88,0.0772,89.82,940,184.38,14.546,5616,4.327,0.14,1.111,0.957,CONFIRMED
5.69590202,0,0.049,3.5661,4921.1,0.064358,1.27755,6.61,0.0627,89.78,1043,279.61,12.988,6106,4.497,-0.24,0.94,1.013,CANDIDATE
27.6666375,0,0.519,6.315,324,0.016826,0.61984,2.04,0.1765,88.98,622,35.27,29.27,5616,4.327,0.14,1.111,0.957,CONFIRMED
5.19559398,0,0.054,3.748,116,0.009719,0.85697,1.18,0.0579,89.71,1085,327.78,10.69,5616,4.327,0.14,1.111,0.957,CONFIRMED
57.2488518,0,0.022,6.083,1455.6,0.034581,2.3736,3.19,0.2818,89.98,431,8.17,74.36,5642,4.542,-0.14,0.846,0.91,CONFIRMED
37.0551726,0,0.884,5.439,1028.8,0.034562,0.30132,3.19,0.2109,88.19,498,14.59,28,5642,4.542,-0.14,0.846,0.91,CONFIRMED
16.33269981,0,0.893,2.174,300.4,0.019073,1.59166,1.61,0.1168,88.19,591,28.76,28.2,5208,4.563,-0.14,0.772,0.796,CONFIRMED
10.05550267,0,0.061,2.951,147.7,0.010883,3.39432,0.92,0.0845,89.87,694,54.96,26.28,5208,4.563,-0.14,0.772,0.796,CONFIRMED
9.30413878,0,0.488,1.9254,637.3,0.023226,8.00468,1.67,0.0748,89.16,583,27.35,33.2,4458,4.611,-0.16,0.658,0.645,CONFIRMED
4.33722007,0,0.053,2.4973,358.5,0.017003,2.46739,1.63,0.05,89.77,996,231.86,13.488,5390,4.499,0.06,0.876,0.883,CONFIRMED
1.653889476,0,0.226,1.7242,124.4,0.010095,2.62517,0.97,0.0263,88.21,1373,838.03,7.24,5390,4.499,0.06,0.876,0.883,CONFIRMED
150.8783198,0,0.022,8.6797,659.9,0.02302,2.08213,4.37,0.5726,89.99,423,7.56,135.82,5504,3.999,0.3,1.737,1.099,CANDIDATE
3.553831111,0,0.74,3.1029,191.8,0.013709,0.34265,1.62,0.0456,83.05,1292,658.37,6.12,6015,4.37,-0.12,1.081,0.998,CONFIRMED
1.6783263,0,0.91,2.5123,146.3,0.01326,0.10087,1.57,0.0276,68.37,1659,1797.15,2.47,6015,4.37,-0.12,1.081,0.998,CONFIRMED
5.65378163,0,0.439,1.9483,366.8,0.017893,5.00238,1.82,0.0626,88.77,1020,256.14,20.37,5988,4.507,-0.12,0.934,1.021,CONFIRMED
5.99185827,0,0.905,1.7215,186.3,0.014875,0.97256,2.75,0.0681,85.77,1355,796.76,12.27,6157,4.049,-0.02,1.695,1.173,CONFIRMED
120.0183551,0,0.58,11.637,886,0.028322,0.39354,4.54,0.5337,89.5,473,11.84,66.9,6469,4.253,0.44,1.467,1.406,CONFIRMED
14.30517579,0,0.924,4.535,863.4,0.033025,0.12872,3.05,0.1129,85.25,693,54.59,11.17,5741,4.555,-0.16,0.846,0.938,CONFIRMED
9.18189122,0,0.971,4.343,363.6,0.023538,0.03383,2.17,0.084,79.49,804,98.61,5.32,5741,4.555,-0.16,0.846,0.938,CANDIDATE
2.64622742,0,0.478,1.407,155.5,0.011576,5.70552,0.99,0.0349,87.87,1082,324.38,12.83,5167,4.555,-0.04,0.787,0.812,CANDIDATE
2.935362067,0,0.86,1.5043,1052.6,0.035096,1.41522,3.15,0.0371,84.29,1022,258.48,8.64,4922,4.505,0.2,0.823,0.79,CANDIDATE
13.53953595,0,0.219,4.389,134.2,0.010628,1.29876,2.32,0.1246,89.46,1079,320.19,23.26,6109,3.985,0.2,1.997,1.406,CONFIRMED
22.7082375,0,0.032,3.503,298.8,0.015865,4.66661,1.72,0.1603,89.96,677,49.67,50.29,6170,4.472,-0.16,0.992,1.063,CONFIRMED
7.97033985,0,0.107,2.6675,490.8,0.020226,3.70342,1.81,0.0755,89.74,839,116.77,23.17,5774,4.567,-0.3,0.818,0.907,CONFIRMED
5.33459393,0,0.158,2.642,226.3,0.01362,2.45484,0.79,0.0482,89.41,627,36.55,15.46,4275,4.704,-0.76,0.533,0.525,FALSE POSITIVE
8.49640437,0,0.628,2.2128,834,0.027616,3.56038,2.14,0.0726,88.49,702,57.43,23.9,5093,4.586,-0.38,0.709,0.707,CONFIRMED
66.1843646,0,0.877,5.155,560.5,0.025433,0.60878,2.72,0.3179,89.03,436,8.57,52,5640,4.447,0.14,0.978,0.977,CONFIRMED
2.032318856,0,0.009,1.1596,287.5,0.015039,11.52629,1.12,0.0283,89.96,1011,247.21,13.6,4670,4.635,0.06,0.682,0.761,CONFIRMED
3.62275506,0,0.007,2.7868,180.6,0.012192,1.47144,1.62,0.0467,89.96,1304,683.84,10.069,5794,4.282,0.14,1.216,1.032,CANDIDATE
2.892216772,0,0.806,1.3596,360.5,0.019577,2.39115,1.31,0.034,85.46,794,93.66,10.19,4229,4.655,-0.12,0.615,0.625,CONFIRMED
187.746606,0,0.015,5.885,1583,0.035869,8.63421,2.95,0.5791,90,267,1.2,252.45,5303,4.55,-0.4,0.753,0.734,CONFIRMED
2.543063763,0,0.215,2.8473,152,0.011173,0.90721,1.26,0.0358,88.18,1319,716.3,6.769,5579,4.389,0.14,1.029,0.945,CONFIRMED
3.177414601,0,0.786,1.5262,1134.3,0.034227,2.30913,2.65,0.039,85.79,997,233.26,10.72,5303,4.63,-0.38,0.708,0.785,CONFIRMED
2.168451063,0,0.207,1.458,466.9,0.019923,5.9055,2.41,0.0337,88.96,1558,1389.18,11.36,6153,4.382,0.02,1.109,1.077,CONFIRMED
37.8154157,0,0.533,4.662,286.4,0.015706,2.0362,1.21,0.2016,89.43,401,6.09,53.6,4856,4.624,0,0.705,0.79,CONFIRMED
53.5783052,0,0.769,5.194,224.9,0.015126,0.93643,1.16,0.2543,89.16,357,3.82,52.2,4856,4.624,0,0.705,0.79,CONFIRMED
6.69332825,0,0.952,2.311,781.8,0.035078,0.31495,2.44,0.0602,83.98,609,32.54,9.07,4245,4.641,0,0.637,0.649,CANDIDATE
33.1362861,0,0.791,4.163,825.2,0.029482,1.10741,2.05,0.1748,88.87,357,3.86,40.1,4245,4.641,0,0.637,0.649,CANDIDATE
7.72513619,0,0.954,2.042,382.2,0.024589,0.40825,1.71,0.0662,84.97,581,26.91,10.88,4245,4.641,0,0.637,0.649,CANDIDATE
10.71253475,0,0.72,2.7186,1198.6,0.034061,1.84576,2.02,0.0784,88.16,485,13.09,22.37,4175,4.715,-0.46,0.544,0.561,CONFIRMED
32.5635249,0,0.371,5.418,578.3,0.021865,1.49185,2.05,0.19,89.51,490,13.63,43.7,5225,4.505,0.14,0.859,0.861,CONFIRMED
12.19140405,0,0.091,1.8832,665.8,0.023339,16.30776,2.46,0.0984,89.9,763,80.01,50.41,5516,4.399,-0.06,0.967,0.856,CANDIDATE
6.11784972,0,0.391,3.458,60.5,0.007241,1.0027,1.05,0.0685,88.22,1211,509.24,12.57,6226,4.247,0.02,1.333,1.143,CONFIRMED
3.97599629,0,0.331,2.2029,206,0.013018,2.76446,1.11,0.0457,88.57,936,181.47,13.22,5143,4.561,-0.06,0.778,0.803,CONFIRMED
7.68478504,0,0.045,2.447,274.1,0.014831,4.61214,1.47,0.0732,89.89,830,112.06,24.328,5344,4.469,0.14,0.907,0.884,CONFIRMED
0.990516282,0,0.989,2.019,101.6,0.013418,0.04243,3.52,0.0206,40.53,2841,15469.83,1.301,5975,3.755,-0.38,2.399,1.194,FALSE POSITIVE
15.0447098,0,0.022,5.823,97.9,0.009046,0.6607,1.51,0.1152,89.94,931,177.24,19.92,5798,4.025,-0.4,1.525,0.899,CONFIRMED
29.0726293,0,0.682,2.516,439.6,0.020385,6.74055,2.32,0.1806,89.42,614,33.69,67,5799,4.37,-0.12,1.042,0.928,CANDIDATE
1.118547814,0,0.221,1.5534,234.8,0.013601,2.48278,0.98,0.0188,87.68,1174,447.97,5.48,4496,4.65,0.06,0.658,0.725,CONFIRMED
6.42199919,0,0.281,2.6192,161.6,0.011701,2.77143,1.25,0.0684,89.11,1000,236.21,18.21,5985,4.468,-0.04,0.981,1.03,CONFIRMED
9.75374033,0,0.295,2.348,430.8,0.019066,5.90057,1.87,0.0892,89.45,813,103.3,30.96,5806,4.528,-0.04,0.899,0.996,CANDIDATE
81.3153052,0,0.013,5.807,715.5,0.023917,3.7595,2.55,0.3483,89.99,393,5.64,109.53,5325,4.39,0.12,0.975,0.852,CONFIRMED
51.3283527,0,0.582,9.357,692.3,0.025029,0.31768,3.06,0.2731,89.06,546,21.06,35.4,6119,4.353,-0.1,1.119,1.027,CONFIRMED
19.7919389,0,0.954,3.787,383.7,0.022714,0.1553,2.58,0.1473,86.29,736,69.48,14.76,6285,4.441,-0.18,1.039,1.084,CONFIRMED
26.8475962,0,0.457,10.068,254.1,0.01474,0.16528,3.2,0.1833,88.58,800,96.89,18.47,5508,3.897,0.1,1.988,1.136,CONFIRMED
62.8917493,0,0.632,6.831,791,0.02681,0.8818,2.5,0.2881,89.36,384,5.13,56.9,5052,4.48,0.16,0.855,0.805,CONFIRMED
14.87149773,0,0.018,2.4076,944.9,0.027799,9.75643,1.59,0.0977,89.98,391,5.51,48.5,3825,4.749,0.07,0.524,0.561,CONFIRMED
2.732767897,0,0.748,1.1102,613.1,0.024752,5.83579,1.42,0.0316,86.76,687,52.68,13.21,3825,4.749,0.07,0.524,0.561,CONFIRMED
119.8401019,0,1.269,3.6796,5448.7,0.365731,2.61057,26.96,0.4267,89.42,255,1,125.6,4602,4.637,0,0.675,0.733,FALSE POSITIVE
9.61375316,0,0.604,4.654,797.9,0.026947,0.46378,3.27,0.0897,87.37,931,177.26,13.13,5997,4.364,0.02,1.11,1.037,CONFIRMED
6.6254781,0,0.2113,2.358,122,0.009946,4.0758,0.9,0.0641,89.38,828,111.18,21.1,5211,4.5,-0.04,0.832,0.799,CANDIDATE
29.9685917,0,0.282,6.678,309.5,0.016258,0.79028,1.91,0.1969,89.52,644,40.76,33.48,6249,4.428,-0.04,1.076,1.13,CANDIDATE
33.2407985,0,0.231,4.675,341.9,0.01668,2.66299,1.51,0.1975,89.75,486,13.17,53.78,5382,4.571,0.1,0.827,0.928,CONFIRMED
2.97600846,0,0.715,4.274,103.2,0.009965,0.12518,2.27,0.0437,79.4,1892,3034.68,3.88,6208,3.898,-0.1,2.088,1.256,FALSE POSITIVE
15.18727049,0,0.839,4.509,292.5,0.017654,0.26952,1.94,0.1183,86.77,789,91.56,14.87,6136,4.414,-0.36,1.005,0.956,CONFIRMED
28.6853212,0,0.922,6.307,689.1,0.029427,0.09252,2.69,0.179,86.68,547,21.09,15.91,5726,4.559,-0.18,0.838,0.93,CONFIRMED
0.588001053,0,0.403,1.1451,297.4,0.015848,2.81504,0.99,0.0114,83.78,1188,473.45,3.72,3814,4.687,0.24,0.57,0.576,CONFIRMED
85.7357202,0,0.033,7.625,747.7,0.025021,1.75443,2.94,0.3877,89.98,448,9.54,88.01,6096,4.397,-0.04,1.077,1.054,CONFIRMED
1.078389713,0,0.846,1.3394,300.5,0.018374,0.75953,1.98,0.0196,76.41,1667,1817.38,3.6,5325,4.384,0.14,0.985,0.857,CONFIRMED
5.03728033,0,0.96,2.0619,76.3,0.010281,0.15727,1.55,0.0628,80.72,1321,720.22,5.95,6387,4.271,0.2,1.381,1.306,CONFIRMED
3.289726319,0,0.052,2.3274,234.9,0.013779,2.29385,1.37,0.0424,89.73,1116,367.18,10.948,5463,4.492,0.16,0.91,0.937,CONFIRMED
7.18644594,0,0.892,1.4972,402,0.02206,2.24354,2.19,0.0714,87.2,860,129.48,18.3,5463,4.492,0.16,0.91,0.937,CONFIRMED
15.94248453,0,0.022,3.4894,1093.7,0.029718,3.45443,2.62,0.1194,89.96,616,34.06,35.937,5376,4.576,-0.02,0.806,0.897,CONFIRMED
41.0081117,0,0.878,4.376,1004.5,0.034114,0.67537,2.64,0.2144,88.72,425,7.72,39.2,5303,4.63,-0.38,0.708,0.785,CONFIRMED
11.55562042,0,0.874,1.6758,441.5,0.022688,3.10825,2.11,0.0983,88.21,703,57.75,28,5420,4.555,0.14,0.85,0.945,CONFIRMED
12.2885046,0,0.632,2.807,342.1,0.017657,2.38362,3.22,0.1017,88.64,913,164.61,26.7,5109,3.96,0.1,1.671,0.929,CANDIDATE
17.13263125,0,0.298,3.0555,850.2,0.026597,4.80501,2.31,0.1242,89.59,611,32.91,42.09,5477,4.578,-0.16,0.794,0.876,CONFIRMED
19.0231361,0,0.698,3.431,401.6,0.019553,1.63025,2.04,0.1374,88.73,647,41.5,31.5,5569,4.459,0.14,0.954,0.955,CONFIRMED
4.57948235,0,0.055,3.106,207.1,0.012971,1.33901,1.35,0.0532,89.72,1040,276.82,11.407,5569,4.459,0.14,0.954,0.955,CONFIRMED
1.003931703,0,0.023,1.4361,491.1,0.019769,3.08321,1.6,0.0175,89.76,1419,962.58,5.477,4949,4.552,-0.18,0.741,0.715,CONFIRMED
0.614083885,0,0.106,0.9817,389.5,0.01832,5.8184,2.55,0.0156,88.76,2603,10827.22,4.877,6521,4.352,0.21,1.276,1.334,FALSE POSITIVE
55.8224775,0,0.031,5.457,879.6,0.026492,3.12988,2.13,0.2663,89.98,379,4.85,80.19,5162,4.611,-0.18,0.736,0.817,CONFIRMED
1.34145255,0,0.68,7.502,26.6,0.005021,0.02305,1.31,0.0287,58.42,3015,19568.74,1.299,7495,3.926,-0.1,2.389,1.754,CANDIDATE
6.11010439,0,0.284,2.314,59.7,0.007118,3.75664,0.93,0.0709,89.16,1125,378.84,19.5,6213,4.387,0.36,1.195,1.27,CONFIRMED
4.286866229,0,0.757,4.4726,1321.9,0.036172,0.14938,4.14,0.0535,81.72,1217,517.66,5.25,6228,4.441,-0.08,1.049,1.107,CONFIRMED
10.27380957,0,0.125,3.252,352.8,0.017115,2.59443,1.68,0.0924,89.71,799,96.27,24.37,5806,4.528,-0.04,0.899,0.996,CANDIDATE
13.39155154,0,0.539,3.391,48.9,0.006628,1.78056,1.58,0.1173,88.8,1180,459.23,25.7,6197,3.837,-0.32,2.188,1.198,CONFIRMED
5.62904396,0,0.237,3.7295,39.5,0.005805,0.8586,1.39,0.0658,88.8,1576,1459.41,11.29,6197,3.837,-0.32,2.188,1.198,CONFIRMED
8.2562857,0,0.816,2.0378,37.3,0.006235,1.68502,1.49,0.085,87.44,1387,874.56,18.24,6197,3.837,-0.32,2.188,1.198,CANDIDATE
12.33087921,0,0.011,3.0664,872.2,0.026543,3.9034,2.34,0.1006,89.98,671,47.99,31.54,5376,4.576,-0.02,0.806,0.897,CONFIRMED
4.421566535,0,0.869,2.1229,684,0.028726,0.66228,2.19,0.0471,84.34,729,66.94,8.81,4299,4.604,0.38,0.697,0.713,CONFIRMED
15.72585941,0,0.122,3.8284,1313.1,0.032661,2.55018,2.69,0.1151,89.78,602,31.13,32.18,5332,4.597,-0.22,0.755,0.824,CONFIRMED
1.252753881,0,0.4,2.1472,200,0.013107,0.89491,2.44,0.0239,84.54,2199,5545.35,4.2,5907,4.041,0.16,1.705,1.165,CONFIRMED
13.36019864,0,0.534,2.788,699.9,0.024481,3.47892,1.84,0.1002,89.04,520,17.3,32,4500,4.638,0.28,0.688,0.768,CANDIDATE
76.957056,0,0.638,9.551,367.1,0.018409,0.37258,2.09,0.3436,89.25,451,9.81,48.9,5878,4.363,-0.24,1.041,0.912,CONFIRMED
14.97974335,0,0.93,4.126,1211.8,0.040734,0.18444,3.79,0.1106,85.89,620,34.95,12.98,5062,4.481,0.14,0.853,0.803,CANDIDATE
6.7445683,0,0.1199,3.813,86.6,0.008556,1.03335,0.86,0.0693,89.38,983,220.68,13.54,6106,4.496,-0.34,0.923,0.974,CANDIDATE
33.35859852,0,0.937,2.286,1825.9,0.050925,2.532,4.44,0.1854,88.99,459,10.46,53,5009,4.515,0,0.799,0.763,CANDIDATE
8.84784273,0,0.047,2.0572,460.2,0.019043,9.04523,1.15,0.0699,89.92,479,12.48,33.45,3867,4.718,0.1,0.552,0.581,CANDIDATE
9.98970266,0,0.005,3.7,988.4,0.028075,1.80902,2.48,0.088,89.99,705,58.26,21.21,5265,4.58,0.14,0.81,0.91,CONFIRMED
5.63252508,0,0.455,2.1448,634.4,0.023204,3.71393,2.04,0.0598,88.58,844,119.75,18.4,5216,4.58,0.14,0.804,0.896,CONFIRMED
1.442592305,0,0.207,2.9698,166,0.011979,0.47046,2.67,0.0284,86.82,2700,12557.23,3.727,7216,3.983,-0.36,2.043,1.462,CONFIRMED
14.17222858,0,0.869,2.6297,246.8,0.01667,0.96515,2.39,0.1146,87.71,873,137.33,21.7,5845,4.2,-0.02,1.314,0.998,CONFIRMED
4.92031063,0,0.242,4.046,81,0.00824,0.59154,1.18,0.0566,88.48,1242,562.99,9.11,5845,4.2,-0.02,1.314,0.998,CONFIRMED
56.4931698,0,0.707,8.704,411.9,0.019847,0.28729,4.43,0.3259,88.89,681,50.79,36.5,6160,3.976,0.24,2.046,1.443,CANDIDATE
13.82142084,0,0.904,3.985,765.2,0.030937,0.22484,2.2,0.1005,86.05,560,23.15,13.14,4983,4.66,-0.44,0.651,0.715,CONFIRMED
2.30367952,0,0.964,3.0898,136.4,0.01379,0.02996,1.3,0.0337,61.68,1384,866.21,2.03,6191,4.546,-0.5,0.865,0.961,FALSE POSITIVE
5.78387049,0,0.227,1.3966,413.3,0.018724,17.54748,2.07,0.0655,89.59,1051,288.69,31.42,6063,4.476,0.07,1.012,1.117,CANDIDATE
11.08507658,0,0.819,1.751,771.8,0.028916,4.20703,2.5,0.0901,88.44,665,46.17,30.1,5080,4.538,0,0.793,0.792,CONFIRMED
0.571038347,0,0.876,1.1267,242.1,0.017056,0.6221,1.65,0.0126,66.6,1897,3069.59,2.21,5132,4.457,0.16,0.886,0.82,CONFIRMED
8.77425786,0,0.917,2.2245,239.6,0.017677,0.58484,1.75,0.0784,86.06,771,83.63,13.35,5146,4.445,0.2,0.905,0.832,CANDIDATE
4.51005082,0,0.115,2.1533,294.8,0.01542,3.91979,1.74,0.0511,89.59,1063,301.74,16.15,5362,4.352,0.16,1.032,0.873,CONFIRMED
37.6468519,0,0.008,6.344,427.4,0.018542,1.31457,5.37,0.2466,89.99,787,90.85,46.18,5443,3.74,0.26,2.652,1.41,CONFIRMED
29.4557841,0,0.018,3.451,533.8,0.021147,6.43467,2.19,0.1879,89.98,598,30.3,66.58,6036,4.491,-0.16,0.949,1.018,CANDIDATE
12.466004437,0,0.209,5.0066,2232.1,0.043414,0.89661,5.65,0.1051,89.39,897,152.76,19.46,6038,4.284,-0.16,1.191,0.995,CONFIRMED
2.361724472,0,0.009,1.2167,587,0.021561,11.81578,1.53,0.0299,89.97,922,170.59,15.16,4478,4.615,-0.22,0.651,0.637,CONFIRMED
34.7630543,0,0.731,4.309,293.7,0.016908,1.29347,1.75,0.1938,89.04,554,22.23,43.6,5670,4.387,-0.36,0.95,0.802,CONFIRMED
20.0545282,0,0.939,7.173,305.4,0.019945,0.02963,2.63,0.1512,83.71,755,76.97,8.57,6056,4.332,0.16,1.209,1.147,CONFIRMED
3.17059731,0,0.793,1.6686,325.4,0.018398,1.52041,1.69,0.0415,85.11,1080,321.28,9.31,5431,4.563,0.12,0.843,0.945,CONFIRMED
27.0142622,0,0.009,5.385,287.6,0.015459,1.52782,2,0.1779,89.99,677,49.65,38.92,5949,4.303,0,1.184,1.027,CONFIRMED
12.50945798,0,0.626,3.479,155.3,0.011945,1.26157,1.54,0.1065,88.36,875,138.54,21.85,5949,4.303,0,1.184,1.027,CONFIRMED
26.0203329,0,0.704,4.965,1164.4,0.033353,0.77769,4.53,0.168,88.67,675,49.09,30.3,5624,4.218,0.04,1.244,0.931,CONFIRMED
0.769854899,0,0.705,1.0243,109.6,0.010351,2.42718,0.93,0.0157,80.42,1650,1756.8,4.24,5173,4.55,0.16,0.822,0.874,CONFIRMED
6.89226333,0,0.061,2.4921,214.4,0.01332,3.89135,2.13,0.0732,89.84,1156,422.14,21.38,5862,4.148,0.16,1.463,1.097,CONFIRMED
8.07127043,0,0.271,2.393,318.2,0.016427,4.6734,1.53,0.0753,89.39,856,126.94,25.25,5766,4.517,-0.32,0.853,0.874,CONFIRMED
11.01819178,0,0.883,4.635,545.7,0.024936,0.13325,2.64,0.0985,84.66,840,117.97,9.49,6075,4.486,-0.12,0.969,1.048,CONFIRMED
30.9505927,0,0.958,5.394,301.4,0.021282,0.07455,1.51,0.1719,86.47,428,7.91,15.57,4983,4.66,-0.44,0.651,0.715,CONFIRMED
6.3143447,0,0.0584,2.796,191.4,0.012685,2.52178,1.34,0.068,89.95,1012,247.53,17.45,6075,4.486,-0.12,0.969,1.048,CANDIDATE
78.7327023,0,0.956,5.041,495.8,0.025724,0.26668,7.76,0.419,88.77,761,79.13,44.4,6715,3.754,0.02,2.763,1.581,CANDIDATE
3.979867514,0,1.216,2.3607,907.6,0.249402,0.06913,26.5,0.0501,71.67,1173,446.89,3.87,6032,4.485,-0.06,0.973,1.055,FALSE POSITIVE
42.3375799,0,0.947,4.924,354.8,0.022832,0.17163,1.45,0.1997,87.86,311,2.21,25.3,4132,4.682,-0.2,0.581,0.593,CANDIDATE
23.3593589,0,0.94,5.389,570.1,0.027068,0.08975,2.98,0.1637,86.07,684,51.68,13.73,6244,4.46,-0.2,1.009,1.069,CANDIDATE
9.69310837,0,0.534,2.734,1130.7,0.031409,2.74996,2.12,0.0754,88.72,609,32.4,23.9,4818,4.639,-0.68,0.618,0.607,CONFIRMED
24.2598301,0,1.244,3.897,1540.3,0.289221,0.13419,25.42,0.1576,85.57,547,21.13,16.1,5485,4.574,-0.12,0.805,0.891,FALSE POSITIVE
116.5214317,0,1.26,5.577,771.5,0.288236,0.10988,44.41,0.4817,88.32,457,10.33,42.9,6056,4.179,0,1.411,1.096,FALSE POSITIVE
0.813166357,0,0.06,1.4122,173.5,0.011791,2.57532,1.14,0.0165,89.23,1693,1945.44,4.482,5237,4.5,0.3,0.887,0.907,CONFIRMED
10.86062378,0,0.261,2.2874,189.6,0.012793,7.17845,2.09,0.0988,89.58,1108,356.24,35.51,6455,4.125,-0.36,1.496,1.087,CANDIDATE
24.08632177,0,0.802,2.236,1041.7,0.033194,5.03073,2.78,0.1478,89.14,500,14.78,53.6,4973,4.537,-0.08,0.768,0.741,CONFIRMED
1.834277283,0,0.381,1.7499,286.5,0.015647,2.43783,1.64,0.029,87.12,1459,1068.36,7.57,5751,4.458,-0.02,0.958,0.962,CANDIDATE
