ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,label
207.178453,44.911752,-28.575,-63.889,0.6332593,0.8622011,1191.4597195,5.3027904,4030.7512475,2032.1990726,9.85649,121.167,5590,4.45374,0.976212,FP
286.796541,-58.696835,3.888,-8.107,2.45457,2.39,19250,14.183,508.468,1322,11.3819,236.705,5565,4.45,0.97,PC
253.186297,16.579915,-8.449,-9.257,0.67249,1.801,7890,15.7288,14429,3053,9.78569,262.041,6647,4.12,1.7,PC
282.229631,78.568946,27.204,20.522,32.76639,6.089,500,3.20531,38.3962,693,9.69902,182.323,6073,4.21,1.39,PC
260.096376,20.281856,-51.299,-174.989,1.2693421,1.0184352,626.1471348,2.4586279,1427.1660287,1567.6112605,9.1597,83.1749,5477,4.46,0.952786,FP
343.854335,70.29729,38.327,1.357,14.01235,5.479,350,2.95082,294.202,1153,7.1776,86.1058,7184,4.25,1.58,PC
261.096395,33.205073,-7.865,-3.024,6.21075,4.347,4290,13.8714,528.7,1335,9.8251,317.845,6382,3.9,2.1,PC
19.595393,63.545086,-5.424,10.006,3.69443,4.665,210,3.02321,5384.59,2386,8.29254,213.097,8153,4.09,2.11,FP
23.829473,72.936844,-5.951,1.354,5.30896,5.75,500,3.64031,1998.84,1862,9.68129,239.945,6927,4.18,1.65,FP
25.690461,65.895769,26.394,-12.294,28.66214,4.435,3040,12.7756,121.621,925,9.98272,255.917,6280,4.05,1.72,FP
242.201,35.691135,-8.05,-26.801,2.34483,1.417,370,4.2647,580.577,1367,8.63532,186.825,6398,3.89,2.13,FP
244.429882,26.304211,-29.295,6.824,7.2008581,2.0440844,52862.5607425,12.1185671,11.2538855,467.1381893,10.3978,31.4006,3606,4.74,0.4983,CP
23.507315,65.513988,306.282,-215.531,5.7998097,0.9215009,9351.2573,2.5815963,3.7367174,354.6029244,12.8233,32.1755,3179,4.99978,0.240233,PC
264.27351,25.731147,7.393,-8.116,3.5851865,2.9665416,18082.2741265,14.8305461,547.1805167,1233.5376395,12.658,511.388,5852,4.40684,1.06725,CP
243.940883,17.023904,-37.284,-26.414,10.3161869,3.8430634,2222.9311884,4.2444282,66.7284609,728.9496413,9.5373,86.2732,5432,4.56341,0.843702,PC
268.304336,37.21174,-6.482,-20.855,3.5539425,3.5708073,9445.5837942,21.202868,2276.2829181,1761.6771016,11.1116,515.98,6184,3.9042,2.00852,CP
267.640491,36.570176,-0.136,-10.962,5.0316335,5.449,5200,16.1645,1267.71,1662,10.1213,368.03,6350,3.87,2.16,CP
268.029111,37.546327,-24.529,34.809,1.3061831,1.3878595,25020.7937256,15.0238255,1025.507301,1443.2927788,11.7213,231.337,5489,4.59342,0.820181,CP
256.346376,33.012325,-14.073,-36.689,5.5080682,2.6399995,21584.7573167,10.7299795,82.2406616,768.0533689,11.733,161.4,4790,4.58765,0.740113,CP
256.9818,32.105303,-162.014,-42.123,16.341914,4.554493,309.8770345,2.0483942,86.2277706,777.1977577,6.6813,36.578,5991.11,4.37711,1.12506,PC
260.116172,38.242168,2.241,-6.714,4.6277079,2.2843068,5752.8488851,13.6188014,1166.022513,1490.3781795,9.54417,222.663,6727.6,4.22,1.54522,CP
38.887291,-71.624247,50.866,-19.872,23.5199156,3.4610052,1379.8656583,2.4553729,8.4770679,435.1922626,9.7806,54.3256,4566.4,4.93,0.672062,PC
38.887291,-71.624247,50.866,-19.872,7.7565313,2.4229146,316.239302,1.2206715,37.2051685,629.8984918,9.7806,54.3256,4566.4,4.93,0.672062,PC
271.537672,26.426606,-7.437,-13.402,5.0054676,5.0524403,8323.0886262,14.4259031,746.8612588,1333.3056904,11.0269,344.05,6115,4.16703,1.46701,CP
278.631741,35.661431,-6.069,-21.745,1.8468911,2.7001711,12221.4560062,15.5100973,2664.7998205,1832.465881,10.1058,231.161,6352,4.27,1.36116,CP
283.305449,24.127248,-14.583,-31.197,3.2439593,3.1895909,13562.8101183,16.802397,983.3445238,1428.2235026,10.2025,197.572,5703,4.16,1.38951,CP
261.243831,32.798397,-17.882,64.347,3.827183,2.2778189,1209.8939198,2.8996018,81.0923454,765.3581565,10.8571,75.1973,4175,4.54,0.716312,PC
271.935501,39.072927,54.371,-283.05,9.2292812,2.9744843,1548.4251985,3.0022896,34.5111259,618.1722869,7.7945,22.6202,4406,4.50428,0.769698,PC
274.405533,36.621462,11.866,6.031,2.7885646,2.9248289,14472.5000522,13.8580569,850.6378447,1377.3868254,11.3998,303.336,5833,4.35385,1.12956,CP
281.176343,36.563132,-33.8,177.358,7.8517064,1.6083691,4065.5874078,2.2070977,4.8906364,379.2810055,11.7371,33.3631,3384,4.87998,0.34388,PC
267.284885,29.879043,-18.197,-12.092,1.4013841,1.689642,19950.0206397,14.0189282,917.4051106,1403.6539054,12.4197,298.214,4984,4.41028,0.934977,CP
99.458741,-70.931327,-149.853,298.759,18.5538642,3.8137252,447.8529051,1.7530654,26.17955,576.9129581,8.0089,38.96,5346.2,4.6,0.798267,PC
99.458741,-70.931327,-149.853,298.759,9.6960996,2.9819277,107.5200276,0.8308871,62.1935361,716.2358616,8.0089,38.96,5346.2,4.6,0.798267,PC
286.808526,49.316421,5.219,1.619,2.4705818,1.7802001,14796.4271285,13.9925379,817.5788775,1363.8046449,10.854,215.32,5854,4.45,1.01613,CP
258.762346,18.340345,52.121,-98.334,18.258947,4.1800848,1028.7913508,3.6090428,44.3472442,658.167463,8.8975,77.682,5674,4.49483,0.941409,PC
267.046624,15.980109,-55.022,106.407,9.3017374,2.2244094,1589.5286688,1.4608214,4.6270617,374.0641367,11.0768,27.7525,3472,4.86042,0.363966,PC
62.572982,75.170931,-3.914,7.041,5.5897764,5.5546762,5927.4925104,15.81074,1923.7472289,1689.105404,10.1041,378.684,7437,4.09,1.9501,PC
350.25314,79.441782,74.093,77.67,37.3412116,5.5549751,686.6418549,2.3072118,13.1002304,485.2208825,9.90667,105.806,5452,4.53224,0.875453,PC
263.758075,40.695043,-6.512,-3.281,10.2607734,7.4567906,1906.7386003,12.4105894,1067.3753339,1457.8036732,8.55942,224.731,6202,3.63,2.78111,PC
269.989998,29.655175,-1.546,-8.573,5.89232,3.152,4800,16.9801,1777.18,1808,9.9094,402.908,7272,4,2.13,FP
155.641594,83.083724,-19.848,1.719,26.20459,5.892,6050,10.5346,50.1446,741,10.7047,282.108,6115,4.25,1.34,PC
281.814167,64.806519,1.784,26.175,23.48522,3.546,6020,14.0152,62.0856,782,10.6746,299.668,5930,4.11,1.51,FP
285.596508,42.507414,13.345,15.465,0.58426,0.796,950,6.02857,8317.7,2660,10.1099,222.25,6020,4.18,1.41,PC
7.318008,-63.790623,-12.474,-5.862,26.2851255,3.157389,993.1739798,3.5159824,29.1145095,592.4437457,10.5011,166.485,5821,4.44094,0.96445,PC
264.591131,18.473875,7.895,10.06,2.22562,2.786,1190,6.57261,1962.66,1854,10.4288,370.536,6446.3,4.03,1.84,FP
275.117976,30.85588,3.331,17.336,15.64643,7.75,6010,16.1126,323.367,1181,10.142,277.934,5660,3.86,1.95,FP
26.338972,77.790123,27.643,-11.634,3.37743,3.622,8790,16.728,1389.74,1700,10.7053,303.006,6688,4.11,1.73,PC
274.87052,71.248626,-2.157,18.334,2.7178,5.915,200,2.99357,4147.1,2235,9.54581,238.675,5668,3.76,2.18,PC
71.028148,84.364265,-10.783,15.218,3.82407,2.397,10960,16.1024,843.054,1501,10.6611,296.46,6243,4.24,1.39,PC
5.800269,84.452839,22.255,-1.251,3.72466,3.185,3670,10.8811,686.503,1426,10.9939,416.077,6144,4.02,1.74,PC
276.810053,20.526887,-43.997,7.891,8.60072,3.625,5030,11.4667,196.102,1042,10.1669,198.473,5389,4.06,1.5,PC
73.980013,-63.26033,-22.699,-56.352,34.55397,5.849,12593,9.63002,17.3262,568,11.5748,177.945,5025.77,4.66348,0.8,CP
73.980013,-63.26033,-22.699,-56.352,17.069723,2.696,3671,3.379,21.0761,596,11.5748,177.945,5025.77,4.66348,0.8,CP
291.125974,56.881296,-18.278,6.914,2.23917,1.761,480,2.69279,675.363,1420,10.6071,244.804,6021,4.29,1.25,PC
304.444709,77.166678,6.846,116.832,1.58726,1.481,200,1.15191,439.075,1275,9.5998,73.1018,5028,4.55,0.81,FP
291.524023,58.510182,15.653,22.844,12.97772,2.737,880,5.1493,105.511,892,10.2182,315.323,6610,4.14,1.66,PC
261.440953,23.057031,2.134,17.429,5.21485,4.038,740,4.0341,716.547,1441,10.235,261.045,6318,4.2,1.47,PC
260.30306,63.239282,-1.186,-19.412,5.1354565,3.732,270,3.29539,738.22,1452,10.0788,348.554,6515,3.97,1.99,PC
306.223028,74.837343,-4.544,5.466,37.83633,5.713,8240,13.5094,80.1971,833,10.9591,310.885,6641,4.38,1.26,FP
279.170112,23.258619,5.407,-30.933,8.21176,4.096,3970,11.8731,402.21,1247,10.5527,351.487,6183,4,1.81,PC
91.608698,-58.953703,17.646,-11.08,3.13879,4.90342,479.789868,4.942253,1921.8568653,1688.6903026,8.735,142.018,6278,4.08153,1.66996,FP
164.313856,89.086923,12.264,-12.532,9.27688,3.331,600,2.6677,135.491,950,10.4679,206.368,6018,4.39,1.12,PC
145.799111,87.86853,-24.463,-70.699,0.6857,0.84,750,3.20704,1431.46,1713,10.4929,185.849,5829,4.41,1.06,FP
268.823955,40.167475,-45.265,-6.4,2.96041,2.032,1070,4.43218,461.902,1291,10.5817,262.427,6069,4.24,1.33,PC
286.243446,50.040367,3.053,3.235,4.43735,4.137,14250,17.9142,664.324,1414,12.9614,881.386,5967,4.08,1.57,CP
282.629633,46.323281,-3.546,-11.776,7.89308,1.95,9570,12.89,18983.3,3270,12.9934,722.795,5883,4.25,1.28,CP
281.288134,42.451098,2.196,3.841,3.52495,1.181,8380,15.872,34076.7,3785,13.1448,1021.87,6179,4.11,1.58,CP
285.240829,46.668241,-3.003,0.193,3.0271,1.045,7010,13.664,30215.2,3673,13.4633,1005.84,6041,4.22,1.36,CP
22.445812,-60.73991,18.053,10.523,15.16891,1.572,7310,10.6036,8.08985,469,11.4864,306.063,5713,4.34,1.13,CP
58.422001,-68.738628,139.087,190.94,0.4383382,0.5374772,2998.3180551,1.8310648,155.7798723,901.0472913,13.3292,52.3428,3146,4.438,0.284538,PC
270.558091,63.54963,-11.49,2.589,8.3838662,3.0029386,2937.5866854,4.9799688,111.9439287,829.602182,12.1625,322.09,5574,4.51,0.914451,PC
299.407034,44.035039,-0.202,-3.238,3.54877,4.54,6180,13.8958,1678.86,1783,12.7655,899.777,6295,4.03,1.78,CP
100.833125,-66.947656,2.327,4.494,6.8994997,6.4015208,1412.5127821,11.966315,1867.6009357,1676.643657,11.4057,788.317,5731.8,3.65,3.1513801,PC
314.576665,-40.268633,-0.663,-19.193,7.2147718,4.0147754,8580.1836801,10.1239555,191.6045333,948.9016343,12.7421,493.871,5440.3,4.4,1.08637,PC
357.002336,-68.487698,20.72,-9.352,4.4760327,2.8678902,9064.7320554,14.5188538,636.9807248,1281.3014636,13.0654,771.822,5772.2,4.4,1.37148,PC
96.940806,-79.409779,-1.873,26.889,2.748792,2.2375598,11115.7157582,13.5280223,901.6012552,1397.5693786,13.0769,587.277,5344,4.4,1.13756,PC
347.94394,-69.85417,4.033,4.027,3.7357646,2.4749782,8708.9475908,14.2761546,829.8961916,1368.9125103,13.0943,780.137,5829,4.3,1.36818,PC
311.751171,-38.670656,9.357,-15.027,5.3153476,4.347056,14340.4525844,19.6031197,621.4225319,1273.404847,12.5965,677.662,5477,4.4,1.55227,PC
313.40292,-36.821547,4.515,-2.549,4.0115394,2.2686483,14587.5117969,15.3487909,550.5706841,1235.4438742,12.8641,596.389,5741,4.3,1.13908,PC
353.281713,-76.819155,25.76,3.012,6.2634644,3.6902236,10875.302997,11.715373,223.3576071,985.9841569,12.5625,426.477,5262,4.4,1.12916,PC
313.691232,-72.80464,-2.376,-0.809,2.1223673,1.5855365,8056.3340252,12.9814367,1534.9059997,1596.3943994,11.3996,337.064,6079,4.33912,1.19653,PC
299.156339,-31.335181,409.398,31.715,15.3365954,3.3499347,826.909073,1.9570353,17.0044742,517.9174593,7.4259,19.5711,4669,4.63,0.690927,PC
312.340074,-70.485072,16.357,-19.981,1.1953968,1.5752293,1127.2344564,3.5030245,2072.5203184,1720.8556767,11.3643,259.947,5728,4.4217,1.02917,PC
311.042756,-39.225486,30.468,-57.355,4.9547968,3.8456734,6740.0098254,12.5418599,902.1966643,1397.8000569,9.0532,162.303,6562,4.24,1.46939,CP
309.511234,-48.462083,5.826,-4.801,4.9549631,5.9565174,8236.2566801,18.4504689,1489.5542795,1584.4693148,11.117,523.756,6282.4,3.92936,1.99207,CP
311.673345,-41.820983,30.957,-21.65,3.3771114,2.4508029,4515.155077,8.6110106,756.2609502,1337.4811458,11.4513,327.602,5614.86,4.21917,1.28017,CP
91.799699,-61.99721,-17.815,-68.361,10.6952858,1.875,850,2.69667,16.9638,565,9.6878,90.7402,5272.71,3.98846,0.88,PC
98.783507,-72.456778,15.357,4.817,2.9360322,2.230754,6536.3379818,6.6347765,279.3973176,1042.7382569,12.3181,251.245,4983.6,0.2,0.826247,PC
316.66971,-57.577978,25.332,13.3,1.3477558,1.173357,542.7381346,3.6560097,4556.7146829,2095.4760845,10.2001,252.501,6252,4.19,1.46889,PC
51.228421,-73.957546,-10.809,6.495,11.9252333,3.7875697,19599.7827895,11.5010295,42.6645817,651.8334187,12.173,235.933,5064,4.53576,0.823883,CP
289.297427,-60.89176,8.699,-17.887,2.2250514,2.3678871,13144.590055,10.0926189,470.7466523,1188.0003255,13.191,414.537,5103,4.48023,0.883426,CP
94.315682,-56.509859,-2.397,27.724,0.8892033,1.3041365,44321.2788386,14.8552118,280.5480166,1043.8102332,15.0804,409.034,3653,4.60969,0.649887,PC
322.253764,-58.836147,107.107,11.185,1.7690121,1.0172953,10110.2139841,10.5045599,313.4011658,1073.1116296,10.7218,91.299,4683,4.62,0.701795,CP
307.596693,-44.887618,15.994,-25.723,8.0016656,4.5607757,4891.8513486,11.0757082,455.0553754,1177.9742899,10.9651,373.345,6146,4.12,1.55738,PC
65.528812,-61.36859,13.063,31.906,0.6743751,0.8958075,110828.3795034,15.6522323,98.7936427,804.0850719,15.7438,181.731,3228,4.90232,0.321846,PC
111.442356,-77.776659,-12.065,3.248,3.4390554,3.3350601,13038.3592588,13.9771747,688.3222127,1306.3745037,13.3304,626.478,4955,4.4,1.21438,PC
356.492464,-56.344047,269.66,145.156,0.62425,0.774288,954.060325,1.671618,353.894099,1106.2112728,12.1535,50.1632,3765,4.75169,0.525,FP
347.462945,-79.699998,16.127,-14.441,12.7862335,4.6513762,19601.7142522,11.7338065,49.2374799,675.6063201,13.4669,483.235,5077.7,4.4,0.836244,PC
308.539086,-29.672613,81.508,-116.589,3.0911721,1.9714799,349.193899,1.666703,295.0992437,1057.0895356,9.2551,70.2932,5253,4.54958,0.834386,PC
44.529245,-66.949285,-10.179,-28.823,5.129391,2.731,9590,9.08124,135.611,950,12.4235,324.412,5116.3,4.45,0.92,PC
326.582729,-61.107837,-15.142,1.727,5.1792525,2.625473,6079.9572873,9.5522273,430.1423878,1161.509617,13.2598,762.655,5784,4.3,1.21172,PC
286.073121,-32.354279,-8.233,-6.052,5.781385,2.5193378,1348.2488929,2.6795194,75.2879976,751.2788907,9.977,70.9015,4882.7,4.6,0.729818,PC
12.074996,-68.439297,17.269,2.526,5.68083,3.807,2110,6.4984,519.68,1330,12.0253,563.621,6295,4.3,1.39,PC
35.750418,-71.457945,14.265,13.183,3.8297355,4.2357641,7887.019961,11.8233102,810.5230078,1360.852597,12.8172,698.996,5916,4.3,1.31263,PC
107.155704,-64.232801,-17.625,33.331,0.3457256,1.0666379,2879.2542308,7.0357424,14550.7051387,2801.1783404,11.5547,330.15,6282,4.3,1.0503401,PC
107.819578,-78.238464,4.525,-13.753,10.1801891,4.5856711,8082.5167302,14.2488326,258.3917093,1022.5613964,12.9901,687.409,5161.7,4.3,1.3986,PC
97.320501,-65.337781,-25.398,-0.129,1.3926542,1.9726318,7458.9600861,17.1811954,2439.8693668,1792.5091992,11.6659,356.5,5615,4.39,1.2094899,PC
119.185192,-67.071931,-5.878,2.607,2.2456825,3.2788909,12423.9816311,17.1215336,2801.406846,1855.5121222,12.7427,859.449,6381,4.2,1.49571,PC
18.689893,-81.982165,28.307,2.571,6.9320267,5.3981494,6886.5372982,13.4415086,586.0671831,1254.8927219,12.0599,601.919,5847,4.3,1.59136,PC
61.242969,-78.374681,-3.998,36.072,0.5054954,0.444,2040,6.00517,412.555,1255,11.9987,290.755,4996.3,4.5,1.01,PC
333.559598,-59.568325,57.2,8.138,0.9019938,1.181949,934.2416378,6.4381923,5465.3326082,2192.925607,9.6968,164.418,5828,3.9,1.35926,PC
337.517756,-67.850146,-2.912,24.837,4.2217534,2.6646631,578.771213,3.0087041,541.0749905,1230.0821452,10.0106,165.441,5763.48,3.99846,1.20847,PC
289.018075,-46.480756,50.01,-29.553,3.36296,2.594,750,2.69668,414.8,1257,10.8911,167.24,5420,4.5,0.9,FP
294.572181,-46.398078,7.962,-18.752,4.98668,2.267,860,5.51463,339.923,1196,10.6658,329.989,6046,4.06,1.64,PC
20.166011,-86.979965,-3.719,-7.732,3.5316,2.718,7110,14.1927,546.02,1346,10.8673,355.59,6209,4.09,1.62,PC
302.999475,-37.561663,-15.798,-13.701,0.49642,0.572,1000,5.57222,2758.3,2018,10.9987,416.129,7000,4.33,1.41,FP
67.657808,-70.35491,0.544,-16.269,3.3905022,2.886,310,2.51369,798.863,1481,10.7188,285.78,6113.8,4.19,1.43,PC
290.986777,-36.910419,68.354,-7.2,3.06555,2.483,2920,5.41363,1605.05,1763,10.9931,123.796,5285,4.7,0.71,FP
315.171774,-35.871099,5.983,-22.916,6.53144,5.713,700,6.77621,808.553,1485,9.9279,349.478,6037.2,3.66,2.58,PC
117.281011,-80.893886,19.258,-57.215,3.7992626,4.2700908,849.0928496,4.571131,1050.8105835,1452.1144902,10.8366,264.842,5042,4.04,1.51258,PC
113.043495,-65.811395,16.2,50.797,2.9663023,4.401,150,2.01213,2378.98,1945,9.9676,226.06,5807,4.14,1.59,FP
80.624017,-70.254329,3.901,15.661,62.16408,4.646,4430,11.534,12.2407,521,10.4653,380.513,7546,4.24,1.66,PC
296.355007,67.310971,-26.099,-23.123,0.8152977,1.6097774,100.7822209,1.097663,3059.4823447,1896.8445339,10.1583,142.086,5729,4.47487,0.96947,FP
278.989527,70.160757,9.167,-16.682,11.5747226,5.9266579,14818.1978558,18.37896,205.654472,965.8380016,12.7778,711.751,5776,4.13,1.4578,PC
270.277609,61.347153,8.793,1.344,12.3810081,3.578676,739.5342389,7.7500131,962.1716639,1420.4726961,10.8841,713.878,6582,3.69,2.78411,PC
276.868143,73.264575,9.712,17.41,85.4244796,3.6658465,1134.2233028,4.4208054,10.9176682,463.6093885,9.9558,172.284,5697,4.21712,1.29609,PC
275.393588,62.369002,-8.274,49.399,26.4543804,4.0675988,367.6666174,3.3767044,58.2959017,704.7405411,9.34244,139.078,5706,4.84423,1.37169,PC
316.892698,74.383252,14.297,28.525,11.9540621,3.7630707,9078.8474495,19.7711022,132.8441252,865.8752736,12.0836,394.556,6049,4.438,1.25019,PC
225.315683,40.946827,63,15,13.961418,4.5539281,792.671126,2.2841549,46.7589836,666.9388481,10.446,117.892,5270.9,4.438,0.813544,PC
194.739614,77.661716,-35.993,31.425,175.9445897,3.6483696,5133.8146811,2.3556046,0.0784025,134.9590995,12.9672,57.7911,3446,4.89707,0.326932,PC
268.029535,62.79094,14.2,-7.692,9.6797966,2.1552112,15490.1178965,15.1952603,168.5937487,919.0309058,12.2169,455.408,5980,4.39,1.11368,PC
244.5642,42.62706,-39.913,13.424,16.5937618,1.5629664,571.8267861,4.3300314,266.8926604,1030.8700146,7.97758,122.859,6690,4.1059,1.7449,PC
247.667,49.046789,-25.3,61.392,0.3524437,0.8508711,312.8469542,1.5937943,6839.7839439,2319.4250614,9.75874,101.251,5432,4.51,0.898416,PC
266.406455,59.514199,-1.587,7.835,1.4937655,2.2046248,176.5895695,1.9564158,3092.4171425,1901.928856,10.4267,250.998,6328,4.32136,1.27881,PC
295.927746,78.725919,5.445,-7.169,121.337716,6.1702517,1892.9580292,4.2321443,4.5795689,373.1005579,10.5653,189.22,6140,4.54184,0.957395,PC
239.787768,32.395973,42.28,-102.94,0.8294084,0.5583289,254.6127529,2.4799192,4983.6132078,2142.9193755,9.1021,88.0815,5951.67,4.438,1.52424,PC
245.28004,31.577041,47.468,37.877,2.3262137,1.0045909,4164.165866,1.6981838,15.1215141,502.9427701,13.5042,51.6004,3244,4.97167,0.261162,PC
226.46964,39.636553,-43.865,34.012,7.1566025,1.218975,674.5586897,3.1263063,253.7528508,1017.9407073,10.1338,173.996,5910.35,4.35957,1.13489,PC
264.147896,77.126216,5.414,21.959,2.8411466,1.6034917,604.1462459,1.438457,58.9301169,706.6495312,11.9521,82.1896,3872,4.69525,0.548484,PC
264.147896,77.126216,5.414,21.959,10.4035775,1.4105874,936.7403184,1.7993539,10.4412355,458.4666215,11.9521,82.1896,3872,4.69525,0.548484,PC
296.710289,70.071943,15.974,-0.306,26.5461128,2.7722981,9142.4065078,19.8649979,108.9263123,823.9539684,11.8248,543.564,6180,4.06,1.68106,PC
359.853101,68.384119,32.164,2.441,32.8236817,15.237374,368.5500142,5.1519952,206.9642192,967.3721204,8.1526,179.828,6258,3.68336,2.63025,PC
81.240221,79.74934,35.866,-100.554,46.5491729,7.2633784,361.5777553,2.2558169,27.2086062,582.5005281,8.75584,110.177,6495,4.43957,1.15083,PC
277.459311,40.541412,-14.919,88.063,2.679717,0.9192318,923.3522148,2.0473001,83.7036326,771.4465233,10.3543,48.876,3943,4.62547,0.63072,PC
234.512299,69.017531,-68.839,-25.34,20.1559047,1.3332333,1088.5177738,2.4530009,14.1241778,494.4365231,11.4208,138.034,4863,4.63136,0.712388,PC
261.836763,58.214352,-33.736,73.179,153.7172107,6.4779195,388.2130664,1.7763004,2.0257739,304.2758563,8.9072,68.1461,5482.02,4.5343,0.877042,PC
273.497311,80.658462,25.258,44.322,101.9509736,12.4042036,178.9213506,3.3789105,40.7166029,644.2621741,7.98614,156.777,6358,3.76624,2.43663,PC
289.513338,56.236779,80.032,169.126,1.4663459,0.9822467,912.360785,1.1269429,43.920337,656.5777565,12.4199,43.5829,3412,4.9014,0.322738,PC
255.245795,45.386283,22.489,16.161,3.1433617,1.6382706,821.1578764,2.2886699,221.9336321,984.4088961,10.2455,94.186,4962,4.55115,0.794997,PC
358.558844,-30.013038,20.321,-2.07,2.6865,2.262,10710,12.8052,519.686,1330,13.2576,757.044,5738,4.23836,1.18,CP
254.588507,45.936445,-1.978,-0.695,18.6016754,2.3690896,559.9932489,9.1300283,845.8744041,1375.4544745,8.44143,282.689,6175,3.37301,3.7007,PC
294.390164,66.971432,28.682,-14.539,210.9620266,14.9374278,489.6123997,3.4736658,17.285404,520.0434527,9.13648,179.493,6683,4.22146,1.52592,PC
294.376052,74.78231,8.389,14.83,12.5537676,5.8245609,200.7353378,2.6882307,495.2142542,1203.1451751,9.29735,242.63,7020,4.09526,1.84505,PC
248.333273,63.524496,-56.427,109.157,0.4018586,1.5779753,111.3648011,0.5525072,568.7058283,1245.4940849,11.2076,49.7627,3621,4.7197,0.520283,PC
252.471891,47.316983,-4.311,43.332,4.968923,2.0359366,381.0968827,2.5692919,510.5645624,1212.362282,9.88372,174.932,6109,4.33438,1.20835,PC
332.563264,58.706093,21.263,-20.874,27.2695221,2.4633215,1695.5626211,1.9042062,1.6049577,287.06857,11.3078,42.409,3546,4.77262,0.460014,CP
292.823315,72.538317,-15.379,12.25,179.4074902,11.3736404,693.7842231,4.0982881,8.4375995,434.6848217,9.85236,233.507,6863,4.27882,1.4648,PC
222.75079,85.895391,-94.746,-37.743,11.8117548,3.4772902,186.4976867,1.9490418,154.3255376,898.936882,8.5709,94.9685,6037,4.32817,1.20105,PC
251.11918,60.086043,-0.849,-14.245,8.9176687,2.8888999,3140.91841,4.0790633,17.1064173,518.6919585,12.709,132.907,4066,4.67766,0.605243,PC
255.097557,39.73025,4.347,74.99,63.3751398,5.0450878,743.7276952,2.7983788,10.0433404,454.0349608,10.0011,139.616,5717,4.43377,1.01496,PC
5.237757,-35.998465,52.895,-46.888,3.1263175,1.7417721,11648.1148233,11.3424063,328.1229042,1085.4976468,11.5005,211.196,5100,4.4651,0.874706,CP
321.599582,68.640531,-7.312,40.732,0.3862305,0.9094327,600.8664288,1.4858815,873.5905498,1386.5857461,11.1079,58.0924,3863,4.67991,0.566304,PC
304.299053,65.871559,13.15,129.642,9.4061932,1.5298387,1544.5463414,1.9243328,9.8222414,451.5152265,11.9959,69.3787,3869,4.75875,0.475701,PC
304.266636,65.153844,14.36,63.728,7.0771422,2.5958599,693.9305153,2.7962579,186.211358,942.1526877,10.8746,204.888,5781,4.45679,0.996621,PC
115.593377,70.404076,45.254,-120.785,6.0689471,2.0334804,1680.0307278,2.0604122,15.1773584,503.4064745,11.814,62.7576,3668,4.73795,0.499376,PC
288.108567,54.640427,17.354,-14.284,340.384651,8.9394367,721.6831859,3.5043424,2.3021425,314.161384,9.78288,191.396,6424,4.33722,1.27808,PC
