ra,dec,flux_1_100_gev,detection_significance,spectrum_type,pivot_energy,energy_flux,pl_flux_density,pl_index,lp_flux_density,lp_index,lp_beta,plec_flux_density,plec_index,plec_exp_factor,plec_exp_index,plec_curve_significance,npred,variability_index,frac_variability,source_type
352.434166666667,61.0238888888889,6.979e-10,14.132,PowerLaw,4833.47,7.7632e-12,2.9563e-14,2.032,3.2047e-14,1.9516,0.0667,3.1691e-14,1.7846,0.00065,0.6667,1.64,709.14,18.234407,0.3243,NOT_BLL
260.6625,61.0733333333333,1.7184e-10,9.6559,PowerLaw,532.6,4.1875e-12,1.9006e-12,2.8441,2.0893e-12,2.8252,0.0868,2.0612e-12,2.5882,0.00439,0.6667,1.43,1161.03,57.699562,0.8149,NOT_BLL
327.289583333333,61.0705555555556,2.6939e-10,7.2599,LogParabola,674.74,7.0274e-12,1.668e-12,2.8083,2.5347e-12,3.0428,0.4224,2.5429e-12,1.5519,0.02594,0.6667,3.12,1025.22,25.311155,0.529,NOT_BLL
106.732083333333,61.1594444444444,3.007e-10,12.7096,PowerLaw,1011,4.0033e-12,4.1277e-13,2.4077,4.2136e-13,2.3969,0.0145,4.1682e-13,2.3773,0.00022,0.6667,0.32,910.44,18.024672,0.326,BLL
76.5120833333333,61.2258333333333,6.3026e-10,17.8189,PowerLaw,3106.83,7.0123e-12,6.5568e-14,2.0297,6.7365e-14,2.0191,0.0157,6.6808e-14,1.9837,0.00016,0.6667,0.6,861.58,18.449553,0.2806,BLL
40.1425,61.2286111111111,4.6755e-08,236.903,LogParabola,1185.92,4.7073e-10,3.8697e-11,2.3774,4.7555e-11,2.3988,0.1481,4.6795e-11,1.9397,0.00489,0.6667,28.32,40399.59,250.57724,0.086,NOT_BLL
280.252916666667,61.2522222222222,3.0979e-10,11.8271,PowerLaw,1109.59,4.834e-12,3.6782e-13,2.5468,3.5775e-13,2.5517,-0.0198,3.6721e-13,2.5449,1e-05,0.6667,0.02,931.11,55.382366,0.793,NOT_BLL
337.27375,61.2363888888889,3.0599e-08,176.616,PLSuperExpCutoff,1074.43,2.4899e-10,2.8984e-11,2.2992,3.6979e-11,2.1758,0.218,3.5392e-11,1.6573,0.00632,0.6667,34.78,24882.55,7.028001,0,NOT_BLL
291.882083333333,61.2938888888889,1.0325e-09,29.0395,LogParabola,1575.8,9.3965e-12,4.2615e-13,2.1714,4.6678e-13,2.1084,0.0765,4.4876e-13,1.9996,0.00103,0.6667,2.6,1634.04,38.073246,0.3248,BLL
3.72125,61.3036111111111,7.9069e-10,15.6374,PowerLaw,3922.24,8.7847e-12,5.0797e-14,2.0499,6.0141e-14,1.901,0.14,5.8956e-14,1.5554,0.0017,0.6667,3.03,891.32,6.146344,0,NOT_BLL
22.7925,61.3372222222222,1.4862e-09,35.3353,LogParabola,4046.49,1.7139e-11,9.9436e-14,1.7893,1.1042e-13,1.6606,0.0797,1.0504e-13,1.5687,0.00052,0.6667,3.51,1111.65,73.834785,0.5052,BLL
194.587916666667,61.3622222222222,1.5645e-10,9.3929,PowerLaw,2685.1,1.7431e-12,2.1898e-14,2.0183,2.7046e-14,1.8417,0.1707,2.516e-14,1.6114,0.00175,0.6667,1.59,275.46,9.08831,0.0809,BLL
175.787916666667,61.38,5.2285e-10,20.6938,LogParabola,1674.25,3.4531e-12,1.651e-13,2.0411,2.0568e-13,1.7377,0.2503,1.9672e-13,1.2487,0.00478,0.6667,4.84,522.61,78.844475,0.7075,BLL
224.756666666667,61.4919444444444,1.0822e-10,6.0004,PowerLaw,1286.8,1.381e-12,8.1396e-14,2.3626,7.8719e-14,2.3745,-0.0261,8.1325e-14,2.372,-6e-05,0.6667,0.03,330.36,7.520431,0,NOT_BLL
112.142083333333,61.4797222222222,1.8484e-10,9.5252,PowerLaw,537.21,3.4792e-12,1.6452e-12,2.6818,1.9139e-12,2.545,0.1618,1.8716e-12,2.1595,0.00753,0.6667,2.13,924.31,7.243058,0,NOT_BLL
235.755,61.5033333333333,6.3502e-09,135.3215,LogParabola,998.56,5.953e-11,6.001e-12,1.9872,6.436e-12,1.8996,0.0595,6.2619e-12,1.8111,0.00114,0.6667,7.62,8668.32,409.00351,0.2826,BLL
17.445,61.5613888888889,2.2595e-09,34.7442,LogParabola,767.87,3.1565e-11,6.8168e-12,2.6183,8.1377e-12,2.5647,0.1581,7.9006e-12,2.1562,0.00606,0.6667,6.42,4292.65,945.683044,1.1029,NOT_BLL
178.953333333333,61.6280555555556,8.6987e-11,6.1702,PowerLaw,5021.23,1.0377e-12,3.813e-15,1.8492,4.8331e-15,1.6818,0.1696,4.5558e-15,1.3189,0.00148,0.6667,1.48,120.67,8.545013,0,BLL
93.72125,61.6077777777778,1.8561e-10,6.2518,PowerLaw,897.86,2.725e-12,3.6395e-13,2.4974,4.832e-13,2.5773,0.2371,4.4621e-13,2.0263,0.00695,0.6667,1,615.14,38.571491,0.9099,NOT_BLL
70.6783333333333,61.7052777777778,3.7348e-10,12.1031,PowerLaw,4820.17,4.1932e-12,1.6433e-14,1.9801,1.6303e-14,1.9845,-0.0052,1.6821e-14,1.9227,0.00014,0.6667,0.45,464.61,5.121894,0,BLL
271.5675,61.7261111111111,1.0336e-10,6.4722,PowerLaw,440.28,2.5965e-12,2.0131e-12,2.8621,2.3162e-12,2.7279,0.1526,2.2567e-12,2.3691,0.00788,0.6667,1.52,674.66,19.774109,0.5126,NOT_BLL
121.355833333333,61.7936111111111,2.9046e-10,18.3077,LogParabola,348.93,6.705e-12,1.0621e-11,2.7967,1.2453e-11,2.6348,0.1845,1.1998e-11,2.2537,0.01037,0.6667,3.32,1816.74,221.174713,0.9142,NOT_BLL
145.120833333333,61.8155555555556,2.2819e-10,12.7684,PowerLaw,4910.11,2.7537e-12,1.0514e-14,1.8322,1.1891e-14,1.7495,0.0741,1.1356e-14,1.6434,0.00046,0.6667,1.26,306.08,18.670828,0.4403,BLL
218.9475,61.8052777777778,7.6218e-11,4.4028,PowerLaw,1338.39,1.0095e-12,5.3134e-14,2.4025,4.9564e-14,2.4317,-0.0533,5.2966e-14,2.4327,-2e-04,0.6667,0.17,254.04,10.309721,0,NOT_BLL
128.768333333333,62.7191666666667,5.4999e-11,4.2739,PowerLaw,265.56,2.0441e-12,6.8049e-12,3.0815,7.1746e-12,3.0293,0.0562,7.0121e-12,2.9325,0.00306,0.6667,0.39,601.38,5.226239,0,NOT_BLL
254.62,61.8483333333333,1.5732e-10,7.8735,PowerLaw,1921.16,1.8024e-12,4.5066e-14,2.2013,4.8099e-14,2.1408,0.0554,5.0304e-14,1.7592,0.0025,0.6667,1.15,353.47,9.676549,0,BLL
251.787916666667,61.8288888888889,1.3047e-10,6.5424,PowerLaw,2458.6,1.4539e-12,2.183e-14,2.1066,2.7522e-14,1.6571,0.32,2.5568e-14,1.3114,0.00348,0.6667,1.77,255.29,14.291969,0.4124,BLL
291.709583333333,61.9147222222222,1.3077e-09,37.3142,LogParabola,2809.25,1.2697e-11,1.6397e-13,1.906,1.8033e-13,1.7843,0.0854,1.758e-13,1.6065,0.00103,0.6667,4.27,1345.05,58.020882,0.3796,BLL
140.418333333333,62.2708333333333,2.6514e-09,79.7223,LogParabola,589.85,2.8053e-11,1.1566e-11,2.3207,1.2454e-11,2.2226,0.0831,1.2121e-11,2.0796,0.00269,0.6667,6.77,6137.06,2177.545654,1.0307,NOT_BLL
0.72,62.2905555555556,2.5454e-09,30.1554,PLSuperExpCutoff,1361.69,1.7721e-11,1.3926e-12,2.4566,1.9701e-12,2.3174,0.4435,1.9312e-12,1.1151,0.01325,0.6667,10.82,2774.4,6.010044,0,NOT_BLL
212.628333333333,62.2661111111111,7.6494e-11,4.7078,PowerLaw,977.55,1.2372e-12,1.2771e-13,2.5743,1.0495e-13,2.6504,-0.1044,1.2489e-13,2.6714,-0.00055,0.6667,0.85,344.31,9.142825,0,NOT_BLL
134.865416666667,62.3019444444444,1.9962e-10,8.65,PowerLaw,1482.49,2.4043e-12,1.0475e-13,2.2895,1.035e-13,2.2925,-0.0073,1.0492e-13,2.2803,4e-05,0.6667,0.06,500.78,21.268496,0.5129,BLL
193.466666666667,62.7052777777778,4.1123e-10,21.5474,PowerLaw,2276.78,4.6094e-12,7.9973e-14,1.9867,8.2981e-14,1.9578,0.0229,8.2994e-14,1.8853,0.00039,0.6667,1.16,704.85,46.599014,0.5524,BLL
177.320416666667,62.7677777777778,1.0919e-10,6.3367,PowerLaw,1259.67,1.4446e-12,8.8004e-14,2.4014,8.1278e-14,2.487,-0.0558,9.0272e-14,2.2422,0.00091,0.6667,0.45,354.52,5.87607,0,BLL
78.6270833333333,62.7977777777778,2.4173e-10,8.104,PowerLaw,2773.05,2.7003e-12,3.132e-14,2.121,3.73e-14,2.0724,0.1092,3.551e-14,1.8217,0.00139,0.6667,1.6,399.1,18.869083,0.4876,NOT_BLL
189.457083333333,62.9341666666667,8.577e-11,5.9357,PowerLaw,4931.72,9.9696e-13,3.7975e-15,1.8928,3.4629e-15,1.969,-0.046,4.0136e-15,1.6966,0.00041,0.6667,0.56,129.53,18.298273,0.4142,BLL
300.6725,63.0491666666667,8.0576e-11,6.5957,PowerLaw,10813.11,1.2073e-12,1.1322e-15,1.6098,1.72e-15,1.4776,0.2553,1.6357e-15,0.7511,0.00175,0.6667,2.2,79.87,4.439295,0,BLL
52.9908333333333,63.1308333333333,1.056e-09,20.0107,PowerLaw,2866.2,1.1745e-11,1.2827e-13,2.0901,1.4497e-13,2.0256,0.0871,1.3846e-13,1.8771,0.00089,0.6667,2.27,1291.97,24.907076,0.2821,BLL
237.3325,63.1780555555556,1.0021e-10,5.4386,PowerLaw,1323.31,1.3816e-12,7.2965e-14,2.4417,5.6187e-14,2.6329,-0.1414,7.1004e-14,2.6261,-0.00058,0.6667,1.13,339.48,21.87974,0.8192,BLL
81.5475,63.3036111111111,2.0609e-10,6.068,LogParabola,2174.82,1.0515e-12,3.2401e-14,2.1711,5.6419e-14,1.8787,0.5259,5.8e-14,0.0149,0.01514,0.6667,3.19,167.11,18.739344,0.407,NOT_BLL
156.900416666667,63.2902777777778,3.5827e-10,19.4475,PowerLaw,2763.87,4.0426e-12,4.7451e-14,1.9628,5.0854e-14,1.8954,0.0521,5.1249e-14,1.7051,0.00099,0.6667,1.82,576.1,8.830326,0.0369,BLL
66.3370833333333,63.3261111111111,4.66e-10,15.2191,PowerLaw,7066.88,5.5134e-12,1.0736e-14,1.8621,1.106e-14,1.8359,0.0194,1.1686e-14,1.589,0.00052,0.6667,1.68,501.9,9.424832,0,NOT_BLL
154.92625,63.3527777777778,4.782e-10,20.4753,LogParabola,1251.39,3.4017e-12,3.0498e-13,2.1857,3.5703e-13,1.9402,0.1985,3.4098e-13,1.6313,0.00396,0.6667,3.64,657.85,33.141014,0.3869,BLL
73.29,63.3736111111111,3.3167e-10,10.483,PowerLaw,4123.32,3.687e-12,1.89e-14,2.0839,1.9582e-14,2.0598,0.0265,1.9764e-14,1.9208,0.00048,0.6667,0.9,489.48,17.527855,0.4159,BLL
251.405,63.4958333333333,4.5772e-10,21.3651,LogParabola,562.62,5.7625e-12,2.9151e-12,2.5468,3.3847e-12,2.3816,0.1788,3.2834e-12,1.986,0.00763,0.6667,4.13,1533.4,125.485359,0.6616,NOT_BLL
334.394166666667,63.7761111111111,5.8667e-10,11.967,PowerLaw,5011.17,6.5168e-12,2.2699e-14,2.0568,2.7103e-14,1.8695,0.1732,2.6921e-14,1.3646,0.00206,0.6667,2.84,640.23,22.318693,0.4215,NOT_BLL
222.855416666667,63.9172222222222,2.5548e-10,15.4488,PowerLaw,3981.76,3.1047e-12,1.7328e-14,1.8225,1.7062e-14,1.8316,-0.0082,1.79e-14,1.7431,2e-04,0.6667,0.75,356.68,29.523726,0.5012,BLL
76.4245833333333,64.0877777777778,5.171e-10,14.0953,LogParabola,1143.67,4.8221e-12,4.6235e-13,2.4071,5.6238e-13,2.3276,0.1641,5.3693e-13,1.9569,0.0042,0.6667,2.88,966.27,192.26181,1.1661,NOT_BLL
6.34041666666667,64.1497222222222,8.6064e-10,13.2478,PowerLaw,3187.28,9.7818e-12,8.1428e-14,2.1818,8.3211e-14,2.1741,0.0121,7.9492e-14,2.2382,-0.00017,0.6667,0.83,1011.47,4.237221,0,NOT_BLL
89.9991666666667,64.1561111111111,1.6909e-10,6.8575,PowerLaw,2566.23,1.8887e-12,2.5824e-14,2.1207,2.7326e-14,2.09,0.0361,2.7383e-14,1.9487,7e-04,0.6667,0.85,315.08,7.982175,0,NOT_BLL
187.90125,64.2536111111111,2.6384e-10,15.7282,PowerLaw,3275.56,3.0458e-12,2.5293e-14,1.9063,2.5308e-14,1.9071,2e-04,2.6361e-14,1.7955,0.00033,0.6667,0.96,406.61,8.85796,0,BLL
18.515,64.3038888888889,3.9427e-10,7.3733,PowerLaw,4720.4,4.3962e-12,1.665e-14,2.1104,1.8774e-14,2.0204,0.0923,1.7459e-14,1.9813,0.00036,0.6667,0.69,437.62,34.125626,0.8297,NOT_BLL
301.464166666667,64.4002777777778,4.4737e-10,11.6974,LogParabola,1477.67,3.4221e-12,2.0364e-13,2.3668,2.6703e-13,2.3159,0.2449,2.5738e-13,1.6508,0.00637,0.6667,3.4,684.5,53.466312,0.8304,NOT_BLL
183.4375,64.3961111111111,1.6953e-10,9.1734,PowerLaw,898.37,2.4148e-12,3.2531e-13,2.4712,2.9349e-13,2.5435,-0.0688,3.2089e-13,2.5179,-0.00032,0.6667,0.43,630.73,25.854795,0.4942,BLL
271.80875,64.4988888888889,1.7257e-10,9.2231,PowerLaw,3179.67,1.9325e-12,1.727e-14,1.9908,1.6765e-14,2.0082,-0.0151,1.6694e-14,2.0616,-0.00018,0.6667,0.64,284.02,33.261726,0.7518,BLL
123.665416666667,64.505,1.6677e-09,48.6147,PowerLaw,1165.13,1.947e-11,1.4723e-12,2.2394,1.5338e-12,2.2195,0.0319,1.5173e-12,2.1513,0.00068,0.6667,2.24,3832.73,94.303604,0.2912,BLL
60.7375,64.5516666666667,1.5066e-10,5.6796,PowerLaw,7790.28,1.6836e-12,2.5056e-15,2.0005,2.6527e-15,1.8971,0.0551,2.7213e-15,0.41,0.00293,0.6667,1.3,185.5,10.240512,0,NOT_BLL
151.625,64.6761111111111,1.3538e-10,9.0316,PowerLaw,4837.79,1.594e-12,6.2907e-15,1.87,4.5472e-15,2.0825,-0.1243,6.1378e-15,1.9331,-0.00014,0.6667,0.3,189.67,7.338141,0,BLL
135.61375,64.6788888888889,1.1832e-10,5.6512,PowerLaw,1711.3,1.4572e-12,4.4995e-14,2.3198,4.2919e-14,2.3629,-0.0319,4.6479e-14,2.1675,0.00072,0.6667,0.44,316.29,13.695644,0.4336,NOT_BLL
120.293333333333,64.7438888888889,1.9424e-10,9.7853,PowerLaw,2934.33,2.1575e-12,2.2577e-14,2.0616,2.3204e-14,2.0459,0.0148,2.3386e-14,1.9703,0.00031,0.6667,0.58,354.92,31.877781,0.8006,BLL
300.010833333333,65.1477777777778,9.5999e-09,151.0264,LogParabola,1685.77,1.0959e-10,3.0151e-12,1.8159,3.1164e-12,1.7614,0.027,3.0433e-12,1.7606,0.00017,0.6667,2.56,9737.76,1468.348511,0.5807,BLL
123.217083333333,65.1258333333333,2.473e-10,10.7889,PowerLaw,3121.37,2.7476e-12,2.5233e-14,2.0739,2.5809e-14,2.0585,0.015,2.5602e-14,2.0406,0.00011,0.6667,0.26,453.64,8.630802,0.0649,BLL
102.862083333333,65.4233333333333,3.2299e-10,15.1961,PowerLaw,2133.95,3.588e-12,7.2474e-14,2.0693,8.6101e-14,1.9183,0.1514,8.4489e-14,1.5328,0.00286,0.6667,2.88,595.93,14.265853,0.2492,NOT_BLL
229.435416666667,65.4238888888889,7.6637e-10,34.5879,PowerLaw,3014.22,9.3575e-12,8.6328e-14,1.8161,9.6224e-14,1.7327,0.0661,9.538e-14,1.5484,9e-04,0.6667,3.77,1048.4,25.438049,0.2423,BLL
204.515416666667,65.5697222222222,1.7196e-10,9.9145,PowerLaw,617.9,3.4473e-12,1.0992e-12,2.7233,1.2201e-12,2.6414,0.1219,1.2267e-12,2.2167,0.007,0.6667,2.18,1041.33,26.171915,0.5017,NOT_BLL
149.689583333333,65.5677777777778,3.5324e-09,87.4482,LogParabola,651.33,3.7101e-11,1.0839e-11,2.2156,1.1251e-11,2.1618,0.0371,1.1014e-11,2.1252,0.00077,0.6667,3.59,7161.74,2127.676758,0.9303,BLL
75.745,65.5608333333333,1.101e-10,6.3884,PowerLaw,9119.24,1.4487e-12,1.8198e-15,1.7292,2.0857e-15,1.6379,0.0831,2.0741e-15,1.3388,0.00065,0.6667,1.28,122.39,1.847363,0,BLL
269.56,65.5391666666667,1.0521e-10,4.0835,PowerLaw,1091.66,1.3984e-12,1.1993e-13,2.4061,1.6323e-13,2.3193,0.4088,1.2604e-13,2.2626,0.00159,0.6667,0,323.21,11.697664,0.2136,NOT_BLL
53.4766666666667,65.6188888888889,1.2523e-09,28.1139,PowerLaw,3569.49,1.4078e-11,1.0003e-13,1.9753,1.0966e-13,1.9181,0.0614,1.0752e-13,1.7762,0.00066,0.6667,2.71,1447.71,64.853989,0.4883,BLL
282.133333333333,65.6313888888889,1.2013e-10,9.0248,PowerLaw,6536.93,1.5505e-12,3.482e-15,1.7496,4.4369e-15,1.5565,0.178,4.2205e-15,1.1533,0.00139,0.6667,1.97,143.79,22.654377,0.7395,BLL
293.595,65.6888888888889,2.5146e-10,13.2704,PowerLaw,406.94,6.2653e-12,6.0932e-12,2.8573,6.9818e-12,2.7733,0.142,6.818e-12,2.4214,0.00799,0.6667,2.68,1496.2,404.358948,1.4608,NOT_BLL
40.33875,65.7288888888889,1.019e-09,20.4011,PowerLaw,3035.48,1.1368e-11,1.0918e-13,2.1137,1.1531e-13,2.0863,0.0378,1.1332e-13,2.0105,0.00039,0.6667,1.26,1267.05,17.462677,0.2369,BLL
309.103333333333,65.8833333333333,6.7103e-10,18.5464,LogParabola,2258.23,5.1973e-12,1.2167e-13,2.0496,1.4577e-13,1.9205,0.149,1.375e-13,1.6673,0.00193,0.6667,3.02,701.77,26.350454,0.3749,BLL
211.215833333333,65.9047222222222,4.2512e-10,22.4571,PowerLaw,2466.63,4.8624e-12,7.015e-14,1.9264,7.6155e-14,1.8645,0.0542,7.4103e-14,1.7775,0.00058,0.6667,1.53,685.16,39.748547,0.4764,BLL
132.275,66.1202777777778,4.8705e-10,22.1193,PowerLaw,2593.42,5.4774e-12,7.3113e-14,1.9739,7.7475e-14,1.9266,0.0387,7.7182e-14,1.8164,0.00058,0.6667,1.7,788.65,23.507755,0.3147,BLL
206.014583333333,66.0975,2.0994e-10,10.9904,PowerLaw,1269.9,2.7836e-12,1.6613e-13,2.4035,1.781e-13,2.3618,0.065,1.7181e-13,2.2859,0.00089,0.6667,0.74,705.97,21.345486,0.4067,NOT_BLL
301.815,66.1177777777778,3.7454e-10,10.7323,PowerLaw,1000.49,6.1115e-12,5.9153e-13,2.581,7.1063e-13,2.5456,0.154,6.9945e-13,2.1004,0.00567,0.6667,2.02,1186.25,60.719368,0.6723,NOT_BLL
328.834166666667,66.0358333333333,2.4832e-10,5.0896,PowerLaw,917.95,4.5279e-12,5.1772e-13,2.6603,6.7837e-13,2.6797,0.1949,6.3811e-13,2.1649,0.00623,0.6667,1.78,686.43,13.572164,0.4201,NOT_BLL
255.26,66.2255555555556,2.5909e-10,15.2814,PowerLaw,507.76,5.5088e-12,2.9625e-12,2.7608,3.1041e-12,2.7271,0.0477,3.0984e-12,2.5852,0.0026,0.6667,1.25,1511.13,30.309296,0.3328,NOT_BLL
199.282083333333,66.2219444444444,9.349e-11,5.4408,PowerLaw,971.33,1.437e-12,1.5455e-13,2.535,1.4295e-13,2.5608,-0.0462,1.5064e-13,2.6013,-0.00047,0.6667,0.71,396.53,10.55847,0.2402,NOT_BLL
237.098333333333,66.2638888888889,8.9433e-11,4.2443,PowerLaw,2557.22,1.0391e-12,1.3597e-14,2.2305,1.1443e-14,2.3601,-0.091,1.3301e-14,2.3122,-0.00023,0.6667,0.34,219,7.666984,0,NOT_BLL
115.25375,66.3122222222222,4.9539e-10,18.3416,PLSuperExpCutoff,1340.49,3.1584e-12,2.6914e-13,2.2638,3.4948e-13,2.0065,0.3286,3.4216e-13,1.1427,0.00945,0.6667,5.07,700.01,14.155314,0.1679,NOT_BLL
158.182916666667,66.4061111111111,2.2599e-10,12.5963,PowerLaw,1809.57,2.531e-12,7.2646e-14,2.1334,8.0848e-14,2.029,0.086,7.8927e-14,1.8659,0.00139,0.6667,1.52,475.35,16.775139,0.3434,BLL
229.330833333333,66.5075,1.0625e-10,4.7818,PowerLaw,1042.94,1.4488e-12,1.3743e-13,2.4312,1.7559e-13,1.9556,0.4196,1.6883e-13,1.0266,0.01256,0.6667,2.43,371.79,21.038548,0.5005,NOT_BLL
120.33125,66.5330555555555,1.3934e-10,6.8862,PowerLaw,860.7,2.209e-12,3.1902e-13,2.5591,3.8301e-13,2.3758,0.1999,3.6776e-13,2.0263,0.00562,0.6667,1.52,562.98,13.228698,0.1498,NOT_BLL
218.709166666667,66.6766666666667,1.1218e-10,10.2323,PowerLaw,6016.3,1.5464e-12,3.9059e-15,1.6833,4.8181e-15,1.5933,0.1158,4.5277e-15,1.3649,0.00078,0.6667,1.55,136.42,8.627911,0,BLL
323.479166666667,66.7775,8.8569e-10,19.9753,PowerLaw,2905.56,9.8501e-12,1.0457e-13,2.0892,1.1637e-13,2.0102,0.083,1.149e-13,1.7843,0.00122,0.6667,2.75,1200.56,52.854218,0.5376,BLL
130.69375,66.945,1.4971e-10,7.5596,PowerLaw,6915.86,1.7426e-12,3.5031e-15,1.8902,3.0691e-15,1.9611,-0.0618,3.5326e-15,1.8527,5e-05,0.6667,0.11,218.99,12.74337,0.1684,BLL
282.319166666667,67.0908333333333,4.4095e-09,79.995,LogParabola,950.41,4.4162e-11,6.1519e-12,2.2949,6.898e-12,2.2572,0.096,6.7128e-12,2.0522,0.00255,0.6667,8.74,8842.63,1860.47229,0.8419,NOT_BLL
135.390416666667,67.1961111111111,1.6005e-10,7.01,PowerLaw,3849.42,1.7788e-12,1.0545e-14,2.0797,1.0328e-14,2.0879,-0.0107,1.0633e-14,2.047,9e-05,0.6667,0.19,296.48,12.02961,0.2285,NOT_BLL
130.847916666667,67.2161111111111,6.1144e-10,19.1653,LogParabola,2326.17,3.403e-12,9.6774e-14,2.0096,1.4546e-13,1.7177,0.4688,1.4344e-13,0.5263,0.00946,0.6667,6.65,491.92,9.223098,0,NOT_BLL
92.0058333333333,67.3511111111111,3.4436e-10,13.7912,PowerLaw,818.68,5.0144e-12,8.4523e-13,2.4904,9.3917e-13,2.4247,0.0872,9.2291e-13,2.1963,0.00304,0.6667,2.17,1163.99,80.370094,0.8251,NOT_BLL
37.1975,67.3063888888889,6.1902e-10,10.271,LogParabola,1124.11,6.8616e-12,6.1417e-13,2.5845,7.914e-13,2.5519,0.2045,7.6466e-13,1.9805,0.00635,0.6667,3.08,1092.17,14.658242,0.2668,NOT_BLL
232.431666666667,67.5558333333333,1.5971e-10,8.3555,PowerLaw,1457.22,1.9379e-12,8.7521e-14,2.2999,9.6231e-14,2.2294,0.0753,9.6736e-14,1.9985,0.002,0.6667,1.17,448.98,16.829288,0.411,NOT_BLL
112.02125,67.5991666666667,1.1713e-10,9.1288,PowerLaw,330.31,3.914e-12,6.7493e-12,3.0238,7.1173e-12,2.9931,0.0539,7.1034e-12,2.8314,0.00403,0.6667,0.93,1129.23,14.4718,0.2227,NOT_BLL
239.784583333333,67.6152777777778,1.7487e-10,9.633,PowerLaw,2702.92,1.9535e-12,2.4171e-14,2.0022,2.8866e-14,1.8451,0.1422,2.8803e-14,1.489,0.00224,0.6667,1.88,309.31,14.334039,0.3919,NOT_BLL
142.984583333333,67.6213888888889,4.4624e-10,18.2548,PowerLaw,1290.02,5.33e-12,3.1991e-13,2.2771,3.3917e-13,2.2417,0.0447,3.3665e-13,2.1214,0.00111,0.6667,1.62,1106.3,40.605373,0.4534,NOT_BLL
174.117916666667,67.6127777777778,4.8586e-10,27.4138,PowerLaw,3823.4,6.2878e-12,3.601e-14,1.7467,3.8331e-14,1.7036,0.0324,3.7834e-14,1.6336,0.00028,0.6667,1.58,633.24,27.511414,0.3302,BLL
76.9954166666667,67.6222222222222,1.5233e-09,58.4848,PowerLaw,6444.54,2.3732e-11,5.0029e-14,1.5779,5.3913e-14,1.5387,0.0321,5.3923e-14,1.4337,0.00026,0.6667,3.45,1535.44,56.324696,0.2958,BLL
135.31625,67.7127777777778,2.2782e-10,8.6837,PowerLaw,1004.12,3.3858e-12,3.4012e-13,2.5076,3.9413e-13,2.4311,0.1407,3.8865e-13,2.0646,0.00463,0.6667,2.02,821,17.909058,0.3285,BLL
121.252083333333,67.7677777777778,1.013e-10,5.6002,PowerLaw,2781.73,1.1271e-12,1.3091e-14,2.0941,2.0134e-14,1.8251,0.4507,1.9294e-14,0.6679,0.00782,0.6667,2.54,198.1,17.134327,0.6523,NOT_BLL
318.954166666667,67.885,1.2186e-10,4.0665,PowerLaw,6088.37,1.4377e-12,3.6926e-15,1.8668,6.3795e-15,1.3638,0.6196,5.5772e-15,0.272,0.00468,0.6667,2.48,137.71,8.621528,0,NOT_BLL
199.555833333333,67.9152777777778,1.8617e-10,10.8682,PowerLaw,1716.02,2.1054e-12,6.7732e-14,2.1678,8.3678e-14,2.0168,0.2041,8.178e-14,1.4593,0.00481,0.6667,2.66,432.77,92.478287,1.1351,NOT_BLL
83.4708333333333,68.0011111111111,1.5484e-09,37.0682,PLSuperExpCutoff,1536.5,9.1725e-12,5.6724e-13,2.0927,7.9472e-13,1.8175,0.3731,7.6554e-13,0.9334,0.00905,0.6667,10.28,1711.36,11.917717,0.0691,NOT_BLL
11.21875,68.0383333333333,4.6398e-10,8.4693,PowerLaw,1738.07,6.3391e-12,1.7342e-13,2.4331,1.9388e-13,2.4131,0.0755,1.8636e-13,2.2509,0.0012,0.6667,1.15,835.74,17.532654,0.4077,NOT_BLL
175.358333333333,68.0983333333333,2.0592e-10,14.0759,LogParabola,4469.14,2.3433e-12,1.1605e-14,1.7006,1.6363e-14,1.3996,0.2647,1.4748e-14,0.9915,0.00208,0.6667,3.64,142.91,5.657981,0,NOT_BLL
17.5454166666667,68.0972222222222,2.1626e-09,40.9407,PowerLaw,3206.96,2.4188e-11,2.1253e-13,1.9963,2.1542e-13,1.987,0.0086,2.1649e-13,1.9446,0.00016,0.6667,1.19,2442.96,12.878748,0.087,BLL
105.810416666667,68.1511111111111,7.6342e-11,4.4828,PowerLaw,5165.02,8.7257e-13,3.0306e-15,1.928,3.3433e-15,1.8801,0.0532,3.2742e-15,1.7194,0.00053,0.6667,0.64,117.88,14.04269,0.425,NOT_BLL
280.584583333333,68.1686111111111,2.5851e-10,10.5164,PowerLaw,986.83,4.1383e-12,4.1911e-13,2.5665,4.5437e-13,2.5225,0.0752,4.3693e-13,2.4328,0.00126,0.6667,0.8,945.92,22.53817,0.3914,NOT_BLL
275.403333333333,68.3241666666667,5.5186e-10,21.5146,PowerLaw,584.67,1.0969e-11,4.0756e-12,2.7177,4.3193e-12,2.6956,0.051,4.2957e-12,2.5514,0.00243,0.6667,1.85,2672.68,149.146561,0.5509,NOT_BLL
35.765,68.3647222222222,4.9688e-10,12.4544,PowerLaw,4003.95,5.53e-12,3.0928e-14,2.027,3.5156e-14,1.9243,0.0987,3.4354e-14,1.6919,0.00107,0.6667,1.98,597.9,11.123097,0.1522,BLL
66.6804166666667,68.4497222222222,5.7871e-10,16.7688,PowerLaw,1868.03,6.7208e-12,1.7723e-13,2.2296,1.9101e-13,2.1994,0.0522,1.8804e-13,2.0679,0.00092,0.6667,1.69,1098.66,18.812317,0.2901,NOT_BLL
